Fecha,HoraMin,TempMedia,HumedadMedia,VelViento,DirViento,Radiacion,Precipitacion,TempSuelo1,TempSuelo2,Estacion
2024-07-24,1700,33.18,31.41,1.44,185.8,388.3,0.0,,,A09
2024-07-24,1630,33.03,31.32,1.521,185.9,479.7,0.0,,,A09
2024-07-24,1600,33.21,31.32,2.149,190.9,564.8,0.0,,,A09
2024-07-24,1330,35.04,26.46,1.809,172.0,846.0,0.0,,,A09
2024-07-24,1500,33.74,32.37,2.249,190.1,710.0,0.0,,,A09
2024-07-24,1430,33.96,33.73,1.679,141.7,766.0,0.0,,,A09
2024-07-24,1400,34.9,29.85,1.73,149.5,812.0,0.0,,,A09
2024-07-24,1730,32.63,32.22,1.198,174.5,288.6,0.0,,,A09
2024-07-24,1530,33.25,31.93,1.772,190.5,642.3,0.0,,,A09
2024-07-24,1800,32.34,33.04,1.092,167.0,199.4,0.0,,,A09
2024-07-24,2100,27.21,60.87,0.717,51.95,0.014,0.0,,,A09
2024-07-24,1900,30.76,41.89,0.852,109.8,32.31,0.0,,,A09
2024-07-24,1930,29.45,48.19,0.437,110.1,6.869,0.0,,,A09
2024-07-24,2000,28.55,52.14,0.335,118.4,0.294,0.0,,,A09
2024-07-24,2030,27.66,58.13,0.375,93.7,0.011,0.0,,,A09
