datetime,fecha,hora,domicilio,recoger,temp_media,humedad_media,vel_viento,radiacion,dia_semana,dia_mes,semana_mes,quincena,mes,estacion,total_pedidos,tiene_partido,partido_en_curso,partido_en_curso_importante,tiene_partido_importante,partido_importante_30min_antes,partido_importante_30min_despues,partido_importante_60min_antes,partido_importante_60min_despues,partido_importante_90min_antes,partido_importante_90min_despues,competicion_copa_de_la_reina,competicion_copa_del_rey,competicion_laliga_ea_sports,competicion_laliga_hypermotion,competicion_liga_femenina,competicion_supercopa_de_españa,competicion_supercopa_de_europa,competicion_uefa_champions_league,competicion_uefa_euro_2024,competicion_uefa_europa_conference_league,competicion_uefa_europa_league,es_festivo
2024-11-27 19:30:00,2024-11-27,19:30:00,0,0,15.29,82.2,0.072,0.0,2,27,5,2,11,2,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-27 20:00:00,2024-11-27,20:00:00,5,1,15.59,82.2,0.065,0.0,2,27,5,2,11,2,6,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-11-27 20:30:00,2024-11-27,20:30:00,0,4,15.7,82.1,0.09,0.0,2,27,5,2,11,2,4,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-27 21:00:00,2024-11-27,21:00:00,3,0,15.9,81.9,0.02,0.0,2,27,5,2,11,2,3,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-27 21:30:00,2024-11-27,21:30:00,4,0,15.92,82.2,0.058,0.0,2,27,5,2,11,2,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-27 22:00:00,2024-11-27,22:00:00,1,0,16.03,81.5,0.146,0.0,2,27,5,2,11,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-27 22:30:00,2024-11-27,22:30:00,0,1,16.16,80.1,0.053,0.0,2,27,5,2,11,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-27 23:00:00,2024-11-27,23:00:00,0,1,16.05,79.2,0.136,0.0,2,27,5,2,11,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-28 13:00:00,2024-11-28,13:00:00,0,2,19.33,60.69,1.278,432.0,3,28,5,2,11,2,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-28 13:30:00,2024-11-28,13:30:00,1,1,19.88,56.24,1.441,414.3,3,28,5,2,11,2,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-28 14:00:00,2024-11-28,14:00:00,0,2,19.91,55.85,1.207,386.9,3,28,5,2,11,2,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-28 14:30:00,2024-11-28,14:30:00,0,0,20.05,55.27,1.148,344.3,3,28,5,2,11,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-28 15:00:00,2024-11-28,15:00:00,0,2,20.43,53.93,1.169,287.4,3,28,5,2,11,2,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-28 15:30:00,2024-11-28,15:30:00,0,0,19.93,55.62,1.384,226.2,3,28,5,2,11,2,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-11-28 18:30:00,2024-11-28,18:30:00,0,0,15.8,79.0,0.259,0.0,3,28,5,2,11,2,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-28 19:00:00,2024-11-28,19:00:00,0,4,15.31,81.5,0.285,0.0,3,28,5,2,11,2,4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-28 19:30:00,2024-11-28,19:30:00,1,2,15.03,83.2,0.188,0.0,3,28,5,2,11,2,3,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-28 20:00:00,2024-11-28,20:00:00,3,7,14.41,84.4,0.26,0.0,3,28,5,2,11,2,10,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-11-28 20:30:00,2024-11-28,20:30:00,0,9,14.16,85.8,0.186,0.0,3,28,5,2,11,2,9,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-28 21:00:00,2024-11-28,21:00:00,1,4,14.07,86.9,0.318,0.0,3,28,5,2,11,2,5,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-28 21:30:00,2024-11-28,21:30:00,2,7,13.94,87.7,0.426,0.0,3,28,5,2,11,2,9,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-28 22:00:00,2024-11-28,22:00:00,1,1,13.33,88.1,0.516,0.0,3,28,5,2,11,2,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-28 22:30:00,2024-11-28,22:30:00,1,1,13.38,86.9,0.568,0.0,3,28,5,2,11,2,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-28 23:00:00,2024-11-28,23:00:00,0,0,13.0,87.0,0.265,0.0,3,28,5,2,11,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-29 13:00:00,2024-11-29,13:00:00,1,0,21.97,44.53,1.213,406.4,4,29,5,2,11,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-29 13:30:00,2024-11-29,13:30:00,1,0,22.86,41.91,1.142,368.9,4,29,5,2,11,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-29 14:00:00,2024-11-29,14:00:00,0,3,23.13,40.73,0.928,354.7,4,29,5,2,11,2,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-29 14:30:00,2024-11-29,14:30:00,0,1,24.07,36.4,1.179,315.8,4,29,5,2,11,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-29 15:00:00,2024-11-29,15:00:00,0,0,24.51,35.48,1.223,260.0,4,29,5,2,11,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-29 15:30:00,2024-11-29,15:30:00,0,0,24.24,37.25,1.026,198.2,4,29,5,2,11,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-29 18:30:00,2024-11-29,18:30:00,0,0,19.52,55.79,0.386,0.0,4,29,5,2,11,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-29 19:00:00,2024-11-29,19:00:00,0,4,19.19,55.71,0.603,0.0,4,29,5,2,11,2,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-29 19:30:00,2024-11-29,19:30:00,2,5,19.46,51.35,0.453,0.0,4,29,5,2,11,2,7,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-11-29 20:00:00,2024-11-29,20:00:00,8,3,18.95,53.29,0.555,0.0,4,29,5,2,11,2,11,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-29 20:30:00,2024-11-29,20:30:00,5,5,18.79,51.15,0.44,0.0,4,29,5,2,11,2,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-29 21:00:00,2024-11-29,21:00:00,6,3,17.54,55.68,0.26,0.0,4,29,5,2,11,2,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-29 21:30:00,2024-11-29,21:30:00,2,3,17.47,55.39,0.399,0.0,4,29,5,2,11,2,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-29 22:00:00,2024-11-29,22:00:00,5,5,17.59,54.91,0.725,0.0,4,29,5,2,11,2,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-29 22:30:00,2024-11-29,22:30:00,2,1,19.11,47.4,0.483,0.0,4,29,5,2,11,2,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-29 23:00:00,2024-11-29,23:00:00,0,0,18.46,49.39,0.337,0.0,4,29,5,2,11,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-30 13:00:00,2024-11-30,13:00:00,0,1,21.45,61.34,0.759,410.3,5,30,5,2,11,2,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-30 13:30:00,2024-11-30,13:30:00,1,3,21.56,59.02,1.098,395.5,5,30,5,2,11,2,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-30 14:00:00,2024-11-30,14:00:00,3,1,21.81,62.48,0.946,359.2,5,30,5,2,11,2,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-30 14:30:00,2024-11-30,14:30:00,2,1,21.12,69.63,1.351,239.8,5,30,5,2,11,2,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-30 15:00:00,2024-11-30,15:00:00,0,1,20.11,75.5,1.359,258.4,5,30,5,2,11,2,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-30 15:30:00,2024-11-30,15:30:00,0,1,19.99,75.9,1.206,222.1,5,30,5,2,11,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-30 18:30:00,2024-11-30,18:30:00,0,0,17.32,86.8,0.323,0.0,5,30,5,2,11,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-30 19:00:00,2024-11-30,19:00:00,1,1,17.27,87.2,0.16,0.0,5,30,5,2,11,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-30 19:30:00,2024-11-30,19:30:00,2,3,17.25,87.4,0.041,0.0,5,30,5,2,11,2,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-30 20:00:00,2024-11-30,20:00:00,2,2,17.02,87.7,0.068,0.0,5,30,5,2,11,2,4,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-30 20:30:00,2024-11-30,20:30:00,3,4,16.76,88.2,0.029,0.0,5,30,5,2,11,2,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-30 21:00:00,2024-11-30,21:00:00,3,7,16.85,88.6,0.201,0.0,5,30,5,2,11,2,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-30 21:30:00,2024-11-30,21:30:00,7,5,16.82,88.4,0.117,0.0,5,30,5,2,11,2,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-30 22:00:00,2024-11-30,22:00:00,2,4,16.8,88.2,0.174,0.0,5,30,5,2,11,2,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-30 22:30:00,2024-11-30,22:30:00,1,0,16.62,88.1,0.155,0.0,5,30,5,2,11,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-30 23:00:00,2024-11-30,23:00:00,0,2,16.09,88.0,0.021,0.0,5,30,5,2,11,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-01 13:00:00,2024-12-01,13:00:00,0,1,19.86,65.71,1.084,407.8,6,1,1,1,12,2,1,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-12-01 13:30:00,2024-12-01,13:30:00,7,2,20.27,64.49,0.811,385.2,6,1,1,1,12,2,9,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-01 14:00:00,2024-12-01,14:00:00,2,1,20.29,64.2,0.885,353.1,6,1,1,1,12,2,3,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-01 14:30:00,2024-12-01,14:30:00,3,1,20.29,65.4,1.148,311.2,6,1,1,1,12,2,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-01 15:00:00,2024-12-01,15:00:00,1,1,20.31,65.18,0.998,253.2,6,1,1,1,12,2,2,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-12-01 15:30:00,2024-12-01,15:30:00,0,1,20.29,65.0,0.807,202.4,6,1,1,1,12,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-01 18:30:00,2024-12-01,18:30:00,0,2,15.86,84.1,0.138,0.0,6,1,1,1,12,2,2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-01 19:00:00,2024-12-01,19:00:00,3,1,15.53,85.1,0.205,0.0,6,1,1,1,12,2,4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-01 19:30:00,2024-12-01,19:30:00,8,1,15.45,86.8,0.184,0.0,6,1,1,1,12,2,9,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-01 20:00:00,2024-12-01,20:00:00,5,3,15.38,87.0,0.397,0.0,6,1,1,1,12,2,8,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-12-01 20:30:00,2024-12-01,20:30:00,7,1,15.03,87.4,0.29,0.0,6,1,1,1,12,2,8,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-01 21:00:00,2024-12-01,21:00:00,7,5,15.03,88.0,0.152,0.0,6,1,1,1,12,2,12,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-01 21:30:00,2024-12-01,21:30:00,4,1,14.97,88.0,0.171,0.0,6,1,1,1,12,2,5,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-01 22:00:00,2024-12-01,22:00:00,1,1,14.74,88.3,0.216,0.0,6,1,1,1,12,2,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-01 22:30:00,2024-12-01,22:30:00,1,1,14.52,89.1,0.298,0.0,6,1,1,1,12,2,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-01 23:00:00,2024-12-01,23:00:00,0,1,14.52,89.3,0.318,0.0,6,1,1,1,12,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-02 13:00:00,2024-12-02,13:00:00,0,0,20.79,54.22,1.209,285.6,0,2,2,1,12,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-02 13:30:00,2024-12-02,13:30:00,0,0,21.59,51.08,1.471,368.8,0,2,2,1,12,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-02 14:00:00,2024-12-02,14:00:00,0,3,22.44,46.05,1.118,369.8,0,2,2,1,12,2,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-02 14:30:00,2024-12-02,14:30:00,0,1,22.35,48.08,1.365,244.6,0,2,2,1,12,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-02 15:00:00,2024-12-02,15:00:00,0,0,22.84,46.78,0.951,255.1,0,2,2,1,12,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-02 15:30:00,2024-12-02,15:30:00,0,0,22.81,45.06,0.711,176.4,0,2,2,1,12,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-02 16:00:00,2024-12-02,16:00:00,0,0,22.46,44.21,0.797,113.9,0,2,2,1,12,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-02 18:30:00,2024-12-02,18:30:00,0,0,17.85,80.1,1.244,0.0,0,2,2,1,12,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-02 19:00:00,2024-12-02,19:00:00,0,0,17.32,81.7,0.71,0.0,0,2,2,1,12,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-02 19:30:00,2024-12-02,19:30:00,1,0,16.26,82.3,0.18,0.0,0,2,2,1,12,2,1,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-12-02 20:00:00,2024-12-02,20:00:00,1,0,15.69,81.7,0.656,0.0,0,2,2,1,12,2,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-12-02 20:30:00,2024-12-02,20:30:00,0,2,15.56,76.0,0.45,0.0,0,2,2,1,12,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-02 21:00:00,2024-12-02,21:00:00,1,1,15.14,74.5,0.469,0.0,0,2,2,1,12,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-02 21:30:00,2024-12-02,21:30:00,1,5,14.92,79.5,0.762,0.0,0,2,2,1,12,2,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-02 22:00:00,2024-12-02,22:00:00,0,2,14.36,85.8,0.719,0.0,0,2,2,1,12,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-02 22:30:00,2024-12-02,22:30:00,0,4,14.34,87.6,0.3,0.0,0,2,2,1,12,2,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-02 23:00:00,2024-12-02,23:00:00,0,0,13.96,88.3,0.188,0.0,0,2,2,1,12,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-02 23:30:00,2024-12-02,23:30:00,0,0,14.38,89.5,0.815,0.0,0,2,2,1,12,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-03 13:00:00,2024-12-03,13:00:00,0,1,21.92,43.72,1.535,396.7,1,3,2,1,12,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-03 13:30:00,2024-12-03,13:30:00,0,0,22.3,41.6,1.079,390.4,1,3,2,1,12,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-03 14:00:00,2024-12-03,14:00:00,0,1,22.77,40.1,1.543,374.7,1,3,2,1,12,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-03 14:30:00,2024-12-03,14:30:00,1,0,23.15,39.7,1.3,335.3,1,3,2,1,12,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-03 15:00:00,2024-12-03,15:00:00,0,0,23.48,37.29,1.515,273.9,1,3,2,1,12,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-03 15:30:00,2024-12-03,15:30:00,0,0,23.22,38.03,1.821,214.3,1,3,2,1,12,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-03 16:00:00,2024-12-03,16:00:00,0,0,22.28,47.3,1.231,140.4,1,3,2,1,12,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-03 18:30:00,2024-12-03,18:30:00,0,0,17.54,65.58,0.543,0.0,1,3,2,1,12,2,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-03 19:00:00,2024-12-03,19:00:00,0,0,16.89,64.82,0.389,0.0,1,3,2,1,12,2,0,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-12-03 19:30:00,2024-12-03,19:30:00,1,1,16.72,58.26,0.408,0.0,1,3,2,1,12,2,2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-03 20:00:00,2024-12-03,20:00:00,1,2,17.53,58.31,0.284,0.0,1,3,2,1,12,2,3,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-12-03 20:30:00,2024-12-03,20:30:00,1,1,17.82,54.8,0.278,0.0,1,3,2,1,12,2,2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-03 21:00:00,2024-12-03,21:00:00,1,6,18.44,50.31,0.316,0.0,1,3,2,1,12,2,7,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-03 21:30:00,2024-12-03,21:30:00,0,3,18.44,51.16,0.617,0.0,1,3,2,1,12,2,3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-03 22:00:00,2024-12-03,22:00:00,1,3,18.62,50.97,0.649,0.0,1,3,2,1,12,2,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-03 22:30:00,2024-12-03,22:30:00,0,2,17.83,53.32,0.191,0.0,1,3,2,1,12,2,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-03 23:00:00,2024-12-03,23:00:00,0,0,17.92,53.87,0.679,0.0,1,3,2,1,12,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-03 23:30:00,2024-12-03,23:30:00,0,0,18.21,51.75,0.682,0.0,1,3,2,1,12,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-04 13:00:00,2024-12-04,13:00:00,1,0,18.73,47.7,1.956,292.2,2,4,2,1,12,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-04 13:30:00,2024-12-04,13:30:00,0,0,18.46,49.03,1.567,204.7,2,4,2,1,12,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-04 14:00:00,2024-12-04,14:00:00,0,0,18.88,47.02,1.62,214.7,2,4,2,1,12,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-04 14:30:00,2024-12-04,14:30:00,1,1,18.39,53.59,2.234,94.9,2,4,2,1,12,2,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-04 15:00:00,2024-12-04,15:00:00,0,0,16.43,70.8,1.892,36.98,2,4,2,1,12,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-04 15:30:00,2024-12-04,15:30:00,1,1,16.55,68.42,1.697,107.8,2,4,2,1,12,2,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-04 16:00:00,2024-12-04,16:00:00,0,0,17.29,56.98,1.869,74.0,2,4,2,1,12,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-04 18:30:00,2024-12-04,18:30:00,0,0,13.73,67.16,0.397,0.0,2,4,2,1,12,2,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-04 19:00:00,2024-12-04,19:00:00,0,0,13.33,68.66,0.202,0.0,2,4,2,1,12,2,0,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-12-04 19:30:00,2024-12-04,19:30:00,1,0,12.55,72.1,0.412,0.0,2,4,2,1,12,2,1,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-12-04 20:00:00,2024-12-04,20:00:00,2,3,12.49,71.1,0.449,0.0,2,4,2,1,12,2,5,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-12-04 20:30:00,2024-12-04,20:30:00,2,4,12.36,70.4,0.384,0.0,2,4,2,1,12,2,6,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-04 21:00:00,2024-12-04,21:00:00,5,2,12.27,69.62,0.281,0.0,2,4,2,1,12,2,7,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-04 21:30:00,2024-12-04,21:30:00,2,1,12.3,69.71,0.161,0.0,2,4,2,1,12,2,3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-04 22:00:00,2024-12-04,22:00:00,0,1,11.67,72.9,0.481,0.0,2,4,2,1,12,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-04 22:30:00,2024-12-04,22:30:00,0,0,11.34,76.0,0.146,0.0,2,4,2,1,12,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-04 23:00:00,2024-12-04,23:00:00,0,0,11.92,78.1,0.193,0.0,2,4,2,1,12,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-04 23:30:00,2024-12-04,23:30:00,0,0,11.41,77.3,0.332,0.0,2,4,2,1,12,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-05 13:00:00,2024-12-05,13:00:00,1,1,20.38,31.59,0.923,332.1,3,5,2,1,12,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-05 13:30:00,2024-12-05,13:30:00,0,0,21.61,29.26,1.01,529.1,3,5,2,1,12,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-05 14:00:00,2024-12-05,14:00:00,0,0,21.84,29.79,1.195,453.8,3,5,2,1,12,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-05 14:30:00,2024-12-05,14:30:00,0,0,22.15,29.97,1.258,389.7,3,5,2,1,12,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-05 15:00:00,2024-12-05,15:00:00,2,0,22.32,29.54,1.371,296.5,3,5,2,1,12,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
